DJI_0004.JPG	73.0053161944444	19.1552493888889
DJI_0005.JPG	73.0053165	19.1553337222222
DJI_0006.JPG	73.0006928888889	19.1498854166667
DJI_0007.JPG	73.0007241388889	19.1498874444444
DJI_0008.JPG	73.0008352222222	19.1498893888889
DJI_0009.JPG	73.0009917777778	19.1498871388889
DJI_0010.JPG	73.0011521111111	19.1498835
DJI_0011.JPG	73.0013098611111	19.1498825
DJI_0012.JPG	73.0014657777778	19.1498821666667
DJI_0013.JPG	73.0016216111111	19.1498823611111
DJI_0014.JPG	73.0017775833333	19.1498832777778
DJI_0015.JPG	73.0019342777778	19.1498832777778
DJI_0016.JPG	73.0020916944444	19.1498831111111
DJI_0017.JPG	73.0022480277778	19.1498835
DJI_0018.JPG	73.0024049722222	19.1498828333333
DJI_0019.JPG	73.0025617777778	19.149883
DJI_0020.JPG	73.0027184722222	19.1498826111111
DJI_0021.JPG	73.0028746944444	19.1498827777778
DJI_0022.JPG	73.0030320555556	19.1498825277778
DJI_0023.JPG	73.0031889166667	19.1498830833333
DJI_0024.JPG	73.0033462222222	19.1498835277778
DJI_0025.JPG	73.0035043611111	19.1498823611111
DJI_0026.JPG	73.0036604166667	19.1498825833333
DJI_0027.JPG	73.00380325	19.1498825
DJI_0028.JPG	73.0038379166667	19.1498802222222
DJI_0029.JPG	73.0040754166667	19.1501587777778
DJI_0030.JPG	73.00402525	19.1501478055556
DJI_0031.JPG	73.0038931111111	19.1501452777778
DJI_0032.JPG	73.0037279166667	19.1501494444444
DJI_0033.JPG	73.0035721944444	19.1501515277778
DJI_0034.JPG	73.0034248611111	19.1501516666667
DJI_0035.JPG	73.0032710277778	19.1501510555556
DJI_0036.JPG	73.0031146388889	19.150151
DJI_0037.JPG	73.0029585555556	19.1501513333333
DJI_0038.JPG	73.0028023888889	19.1501511111111
DJI_0039.JPG	73.0026462777778	19.1501507222222
DJI_0040.JPG	73.0024893611111	19.1501503888889
DJI_0041.JPG	73.0023303888889	19.1501506388889
DJI_0042.JPG	73.0021736666667	19.15015
DJI_0043.JPG	73.0020183888889	19.1501494444444
DJI_0044.JPG	73.0018607777778	19.1501498333333
DJI_0045.JPG	73.0017028055556	19.1501502222222
DJI_0046.JPG	73.0015450555556	19.1501513888889
DJI_0047.JPG	73.0013878055556	19.1501509444444
DJI_0048.JPG	73.0012316666667	19.1501500277778
DJI_0049.JPG	73.0010756944444	19.1501499166667
DJI_0050.JPG	73.0009180555556	19.1501500277778
DJI_0051.JPG	73.0007628888889	19.1501494166667
DJI_0052.JPG	73.0006837222222	19.1501523611111
DJI_0053.JPG	73.0007742222222	19.1504225555556
DJI_0054.JPG	73.0009095833333	19.1504198611111
DJI_0055.JPG	73.0012318888889	19.1504156944444
DJI_0056.JPG	73.0013886944444	19.1504162222222
DJI_0057.JPG	73.0015452222222	19.1504169444444
DJI_0058.JPG	73.0018572777778	19.150418
DJI_0059.JPG	73.0020139444444	19.1504185
DJI_0060.JPG	73.0021709444444	19.1504180277778
DJI_0061.JPG	-	-
DJI_0062.JPG	73.0026413055556	19.150418
DJI_0063.JPG	73.0027985	19.1504181944444
DJI_0064.JPG	73.0029558055556	19.1504190555556
DJI_0065.JPG	73.0031121666667	19.1504188888889
DJI_0066.JPG	73.0032689166667	19.1504179444444
DJI_0067.JPG	73.0034256388889	19.1504181388889
DJI_0068.JPG	73.0035826111111	19.1504184722222
DJI_0069.JPG	73.0037395	19.1504182777778
DJI_0070.JPG	73.0038969444444	19.1504183055556
